tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_bpm,nt_base_count,nt_count,nt_contigs,nt_contig_b,nt_percent_identity,nt_alignment_length,nt_e_value,nr_bpm,nr_base_count,nr_count,nr_contigs,nr_contig_b,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_ID,short_name_id,protocol,mean_nt_bpm,sd_nt_bpm,z_score,sample_type
1186,2,1186,Calothrix,,bacteria,FALSE,2.97844,493,1,NA,NA,93.662,142,10^-72.0144,NA,NA,NA,NA,NA,NA,NA,,[2005469],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,3.97844,oral swab
1073,2,1073,Rhodopseudomonas,,bacteria,FALSE,4.32569,716,1,NA,NA,84.854,548,10^-248.464,NA,NA,NA,NA,NA,NA,NA,,[2991972],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,5.32569,oral swab
1056,2,1056,Thiocapsa,,bacteria,FALSE,5.86626,971,1,NA,NA,82.692,260,10^-103.316,NA,NA,NA,NA,NA,NA,NA,,[2024551],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,6.86626,oral swab
1033,2,1033,Afipia,,bacteria,FALSE,16.3482,2706,4,NA,NA,95.6957,521.5,10^-290.754,NA,NA,NA,NA,NA,NA,NA,,[1871052],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-28.40489589,oral swab
1016,2,1016,Capnocytophaga,,bacteria,FALSE,29036.4,4806180,6539,NA,NA,92.3791,520.747,10^-227.805,NA,NA,NA,NA,NA,NA,NA,,"[2758091, 2748316, 2708117, 2545799, 1945658, 1945657, 1848904, 1705617, 1316596, 1316593, 936370, 327575, 159273, 45243, 44737, 28189, 28188, 1019, 1018, 1017]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,1515.513406,oral swab
963,2,963,Herbaspirillum,,bacteria,FALSE,1.77015,293,1,NA,NA,93.478,138,10^-69.282,NA,NA,NA,NA,NA,NA,NA,,[863372],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,2.77015,oral swab
906,2,906,Megasphaera,,bacteria,FALSE,14.4874,2398,1,NA,NA,93.7645,2213,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[2144175],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-4.903205312,oral swab
848,2,848,Fusobacterium,,bacteria,FALSE,28342.7,4691370,6274,NA,NA,94.7702,563.324,10^-247.138,NA,NA,NA,NA,NA,NA,NA,,"[2663009, 1583098, 671211, 285729, 155615, 76859, 76857, 860, 859, 851]",2,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,604.7432645,oral swab
838,2,838,Prevotella,,bacteria,FALSE,1338.71,221587,282,NA,NA,91.6049,553.809,10^-226.992,NA,NA,NA,NA,NA,NA,NA,,"[2913616, 2801997, 1177574, 712471, 652716, 589437, 589436, 470565, 28137, 28133, 28132, 28131, 28129, 28125]",3,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-38.38645947,oral swab
836,2,836,Porphyromonas,,bacteria,FALSE,408.451,67608,94,NA,NA,87.8678,440.394,10^-191.722,NA,NA,NA,NA,NA,NA,NA,,"[712435, 393921, 322095, 28124, 837]",1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,409.451,oral swab
816,2,816,Bacteroides,,bacteria,FALSE,53.9019,8922,14,NA,NA,94.4848,435.357,10^-229.055,NA,NA,NA,NA,NA,NA,NA,,"[371601, 28119, 28116, 818, 817]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,54.9019,oral swab
745,2,745,Pasteurella,,bacteria,FALSE,40.1334,6643,8,NA,NA,91.5421,632.25,10^-246.674,NA,NA,NA,NA,NA,NA,NA,,"[753, 747]",1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,41.1334,oral swab
724,2,724,Haemophilus,,bacteria,FALSE,13543.1,2241699,3245,NA,NA,94.459,510.681,10^-240.692,NA,NA,NA,NA,NA,NA,NA,,"[2582921, 712310, 249188, 735, 730, 729, 727, 726]",3,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,439.4143976,oral swab
713,2,713,Actinobacillus,,bacteria,FALSE,7.40079,1225,2,NA,NA,82.7885,274,10^-107.446,NA,NA,NA,NA,NA,NA,NA,,"[718, 716]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,8.40079,oral swab
662,2,662,Vibrio,,bacteria,FALSE,3.41343,565,1,NA,NA,95.792,404,10^-240.362,NA,NA,NA,NA,NA,NA,NA,,[670],1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.41343,oral swab
642,2,642,Aeromonas,,bacteria,FALSE,5.98105,990,1,NA,NA,94.511,838,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[644],1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-44.78404906,oral swab
581,2,581,Morganella,,bacteria,FALSE,4.93587,817,1,NA,NA,96.13,646,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[582],1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,5.93587,oral swab
561,2,561,Escherichia,,bacteria,FALSE,54.79,9069,12,NA,NA,94.1421,394.417,10^-216.01,NA,NA,NA,NA,NA,NA,NA,,"[564, 562]",1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-65.47728011,oral swab
547,2,547,Enterobacter,,bacteria,FALSE,2.53137,419,1,NA,NA,97.927,193,10^-113.738,NA,NA,NA,NA,NA,NA,NA,,[158836],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-16.76780911,oral swab
544,2,544,Citrobacter,,bacteria,FALSE,3.23218,535,1,NA,NA,87.042,355,10^-166.996,NA,NA,NA,NA,NA,NA,NA,,[546],1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-65.74873229,oral swab
538,2,538,Eikenella,,bacteria,FALSE,403.678,66818,96,NA,NA,93.8728,504.396,10^-225.8,NA,NA,NA,NA,NA,NA,NA,,"[2528037, 539]",1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,404.678,oral swab
482,2,482,Neisseria,,bacteria,FALSE,5990.18,991511,1458,NA,NA,94.2113,485.675,10^-231.671,NA,NA,NA,NA,NA,NA,NA,,"[2972775, 2937985, 1931275, 1871109, 655307, 641148, 640030, 607711, 33053, 28449, 496, 495, 493, 490, 489, 488, 487, 486, 485, 484, 483]",2,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,279.7189756,oral swab
469,2,469,Acinetobacter,,bacteria,FALSE,29.0353,4806,7,NA,NA,96.3661,515,10^-281.244,NA,NA,NA,NA,NA,NA,NA,,"[108980, 106654, 40214, 470]",1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-81.16888453,oral swab
379,2,379,Rhizobium,,bacteria,FALSE,13.0556,2161,3,NA,NA,90.2907,500,10^-249.957,NA,NA,NA,NA,NA,NA,NA,,"[2775403, 359]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-47.55400741,oral swab
374,2,374,Bradyrhizobium,,bacteria,FALSE,149.357,24722,27,NA,NA,91.1213,678.778,10^-253.403,NA,NA,NA,NA,NA,NA,NA,,"[2866199, 2782665, 2715960, 2057741, 1521768, 1437360, 1404443, 1404411, 1325120, 858422]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-92.50691427,oral swab
286,2,286,Pseudomonas,,bacteria,FALSE,152.088,25174,33,NA,NA,96.4922,571.667,10^-259.61,NA,NA,NA,NA,NA,NA,NA,,"[1323364, 76761, 76760, 303, 287]",2,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-47.54034969,oral swab
283,2,283,Comamonas,,bacteria,FALSE,4.25923,705,1,NA,NA,95.4543,550,10^-122.969,NA,NA,NA,NA,NA,NA,NA,,[225991],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-13.960967,oral swab
265,2,265,Paracoccus,,bacteria,FALSE,3.84237,636,1,NA,NA,93.402,485,10^-275.278,NA,NA,NA,NA,NA,NA,NA,,[658446],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-5.556929555,oral swab
262,2,262,Francisella,,bacteria,FALSE,8.48221,1404,2,NA,NA,85.106,269.5,10^-116.006,NA,NA,NA,NA,NA,NA,NA,,[263],1,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,9.48221,oral swab
237,2,237,Flavobacterium,,bacteria,FALSE,41.1484,6811,10,NA,NA,83.5069,176.5,10^-56.2549,NA,NA,NA,NA,NA,NA,NA,,"[2986831, 2830782, 2746225, 2602769, 2294119, 2201181, 1979344, 1784713, 1751056]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-10.55354051,oral swab
194,2,194,Campylobacter,,bacteria,FALSE,323.889,53611,76,NA,NA,92.1651,499.224,10^-227.782,NA,NA,NA,NA,NA,NA,NA,,"[1780362, 199, 198, 197, 195]",2,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,324.889,oral swab
157,2,157,Treponema,,bacteria,FALSE,11.5815,1917,3,NA,NA,89.031,316.667,10^-149.536,NA,NA,NA,NA,NA,NA,NA,,"[2563671, 409322]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,12.5815,oral swab
81,2,81,Hyphomicrobium,,bacteria,FALSE,9.6603,1599,2,NA,NA,86.999,643,10^-295.179,NA,NA,NA,NA,NA,NA,NA,,"[3019544, 53399]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-5.384383777,oral swab
71,2,71,Simonsiella,,bacteria,FALSE,3.25031,538,1,NA,NA,93.728,287,10^-158.854,NA,NA,NA,NA,NA,NA,NA,,[72],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.25031,oral swab
-200,2,-200,all taxa with neither family nor genus classification,,,FALSE,25470,4215867,5717,NA,NA,91.4235,516.193,10^-225.69,NA,NA,NA,NA,NA,NA,NA,,"[2960088, 2950464, 2911163, 2911161, 2911157, 2911153, 2832643, 2828250, 2828249, 2828243, 2828241, 2828208, 2828160, 2828155, 2828146, 2828103, 2827979, 2827961, 2827958, 2827950, 2827938, 2827935, 2827916, 2827915, 2827888, 2827834, 2827830, 2827828, 2827761, 2827743, 2827631, 2827595, 2827584, 2827571, 2827570, 2826784, 2826766, 2826748, 2826601, 2826590, 2826576, 2826523, 2826495, 2826492, 2826487, 2826486, 2826458, 2826447, 2826430, 2826396, 2826343, 2826328, 2826315, 2826312, 2826279, 2826224, 2826214, 2825742, 2825696, 2825678, 2825671, 2825638, 2825591, 2825572, 2825563, 2825511, 2825448, 2825446, 2825411, 2825382, 2825375, 2825372, 2825264, 2825249, 2825160, 2825143, 2825109, 2825104, 2825076, 2825060, 2825033, 2823613, 2823608, 2823607, 2823600, 2823595, 2823576, 2823569, 2823542, 2776816, 2558807, 2558704, 2558702, 2558666, 2558665, 2558662, 2558661, 2558656, 2558655, 2558647, 2558640, 2558637, 2558636, 2558633, 2558625, 2558623, 2558618, 2558614, 2548308, 2548127, 2548122, 2548119, 2548116, 2548111, 2548107, 2548104, 2548084, 2548064, 2528274, 2030880, 2026720, 1962672, 1916187, 1916175, 1916164, 1916156, 1869227, 1448273, 1394709, 1226341, 376761, 340016, 278008, 244328, 175245, 155900, 152509, 100272, 77133, 38018, 12402]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,9.403967777,oral swab
-200000712,2,-200000712,non-genus-specific reads in family Pasteurellaceae,,bacteria,FALSE,6.99601,1158,2,NA,NA,86.151,360,10^-169.059,NA,NA,NA,NA,NA,NA,NA,,"[1679001, 749]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,7.99601,oral swab
-200010659,2,-200010659,non-genus-specific reads in family Corticoviridae,,viruses,FALSE,11.213,1856,2,NA,NA,83.169,532,10^-228.577,NA,NA,NA,NA,NA,NA,NA,,[2832474],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,12.213,oral swab
-200010841,2,-200010841,non-genus-specific reads in family Microviridae,,viruses,FALSE,125.094,20706,23,NA,NA,85.6368,601.957,10^-207.588,NA,NA,NA,NA,NA,NA,NA,,"[2827649, 2202644]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.092272499,oral swab
-200010860,2,-200010860,non-genus-specific reads in family Inoviridae,,viruses,FALSE,59.007,9767,12,NA,NA,89.555,594.667,10^-254.398,NA,NA,NA,NA,NA,NA,NA,,"[2825781, 2219103]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,60.007,oral swab
-200031979,2,-200031979,non-genus-specific reads in family Clostridiaceae,,bacteria,FALSE,6.81477,1128,2,NA,NA,98.4935,396,10^-249.98,NA,NA,NA,NA,NA,NA,NA,,[2082193],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-2.973233854,oral swab
-200049546,2,-200049546,non-genus-specific reads in family Flavobacteriaceae,,bacteria,FALSE,4.36798,723,1,NA,NA,87.692,130,10^-54.2119,NA,NA,NA,NA,NA,NA,NA,,[165436],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,5.36798,oral swab
-200084107,2,-200084107,non-genus-specific reads in family Coriobacteriaceae,,bacteria,FALSE,5.14733,852,1,NA,NA,92.9653,725,10^-178.964,NA,NA,NA,NA,NA,NA,NA,,[2011094],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,6.14733,oral swab
-200128827,2,-200128827,non-genus-specific reads in family Erysipelotrichaceae,,bacteria,FALSE,3.12344,517,1,NA,NA,96.296,54,10^-21.6565,NA,NA,NA,NA,NA,NA,NA,,[2109692],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.12344,oral swab
-200186803,2,-200186803,non-genus-specific reads in family Lachnospiraceae,,bacteria,FALSE,29.4642,4877,8,NA,NA,94.3515,405.5,10^-220.936,NA,NA,NA,NA,NA,NA,NA,,"[712991, 712982]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,-1.276058835,oral swab
-200186827,2,-200186827,non-genus-specific reads in family Aerococcaceae,,bacteria,FALSE,28.0324,4640,6,NA,NA,94.7577,563.5,10^-242.595,NA,NA,NA,NA,NA,NA,NA,,[2796928],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,29.0324,oral swab
-200186828,2,-200186828,non-genus-specific reads in family Carnobacteriaceae,,bacteria,FALSE,20.4624,3387,5,NA,NA,84.493,347.2,10^-147.957,NA,NA,NA,NA,NA,NA,NA,,"[2821731, 2758033]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,21.4624,oral swab
-200543314,2,-200543314,non-genus-specific reads in family Eubacteriales Family XIII. Incertae Sedis,,bacteria,FALSE,70.1112,11605,16,NA,NA,92.0618,518.625,10^-251.15,NA,NA,NA,NA,NA,NA,NA,,"[143393, 76124]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,71.1112,oral swab
-202169529,2,-202169529,non-genus-specific reads in family Ackermannviridae,,viruses,FALSE,3.63696,602,1,NA,NA,84.635,384,10^-169.021,NA,NA,NA,NA,NA,NA,NA,,[2831612],0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,4.63696,oral swab
-202560065,2,-202560065,non-genus-specific reads in family Herelleviridae,,viruses,FALSE,132.634,21954,29,NA,NA,89.1903,519.207,10^-215.203,NA,NA,NA,NA,NA,NA,NA,,"[2831613, 2828082]",0,RDC_INC_PAN_si_018_775890_taxon_report,PAN018,Standard SISPA,,,3.773893897,oral swab
2974257,2,2974257,Hoylesella,,bacteria,FALSE,33.284,1092,1,NA,NA,94.764,764,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[840],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,34.284,oral swab
2974251,2,2974251,Segatella,,bacteria,FALSE,1064.14,34913,45,NA,NA,85.7723,549.733,10^-217.959,NA,NA,NA,NA,NA,NA,NA,,"[305719, 228604, 28136, 28135]",0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,83.39846001,oral swab
2905967,2,2905967,Candidatus Minimicrobia,,bacteria,FALSE,59.1005,1939,3,NA,NA,92.738,484.333,10^-267.347,NA,NA,NA,NA,NA,NA,NA,,"[2841264, 2841263]",0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,60.1005,oral swab
2901164,2,2901164,Stutzerimonas,,bacteria,FALSE,171.968,5642,8,NA,NA,95.9607,457.875,10^-247.192,NA,NA,NA,NA,NA,NA,NA,,[316],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,-36.31516077,oral swab
2895509,2,2895509,Metamycoplasma,,bacteria,FALSE,41.8794,1374,1,NA,NA,97.466,1184,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[2124],1,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,42.8794,oral swab
2892997,2,2892997,Candidatus Viadribacter,,bacteria,FALSE,95.2497,3125,3,NA,NA,93.826,880,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[1759059],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,96.2497,oral swab
2885697,2,2885697,Gephyromycinifex,,bacteria,FALSE,45.1407,1481,2,NA,NA,88.2515,583.5,10^-292.695,NA,NA,NA,NA,NA,NA,NA,,[2716227],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,46.1407,oral swab
2884239,2,2884239,Exephanes,,eukaryota,FALSE,27.3405,897,1,NA,NA,87.884,553,10^-273.849,NA,NA,NA,NA,NA,NA,NA,,[2884240],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,28.3405,oral swab
2843415,2,2843415,Latrobevirus,,viruses,FALSE,158.831,5211,7,NA,NA,87.1551,477.143,10^-190.699,NA,NA,NA,NA,NA,NA,NA,,[2844309],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,159.831,oral swab
2837510,2,2837510,Siminovitchia,,bacteria,FALSE,19.4767,639,1,NA,NA,91.614,477,10^-258.817,NA,NA,NA,NA,NA,NA,NA,,[254758],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,20.4767,oral swab
2837504,2,2837504,Heyndrickxia,,bacteria,FALSE,38.7399,1271,1,NA,NA,94.055,1127,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[1476025],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,39.7399,oral swab
2803850,2,2803850,Mammaliicoccus,,bacteria,FALSE,51.1148,1677,1,NA,NA,80.218,1011,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[42858],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,52.1148,oral swab
2795780,2,2795780,Symmachiella,,bacteria,FALSE,170.139,5582,4,NA,NA,83.0595,1260,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[2527995],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,171.139,oral swab
2789775,2,2789775,Actinomarinicola,,bacteria,FALSE,111.038,3643,2,NA,NA,84.7155,1258,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[2789776],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,112.038,oral swab
2767889,2,2767889,Loigolactobacillus,,bacteria,FALSE,24.5973,807,2,NA,NA,94.1435,247,10^-136.275,NA,NA,NA,NA,NA,NA,NA,,[1610],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,25.5973,oral swab
2767887,2,2767887,Ligilactobacillus,,bacteria,FALSE,57.6375,1891,2,NA,NA,93.0128,804.5,10^-274.478,NA,NA,NA,NA,NA,NA,NA,,[1624],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,-3.723200785,oral swab
2767886,2,2767886,Levilactobacillus,,bacteria,FALSE,8.99157,295,1,NA,NA,100,92,10^-50.2449,NA,NA,NA,NA,NA,NA,NA,,[1580],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,9.99157,oral swab
2767885,2,2767885,Latilactobacillus,,bacteria,FALSE,115.336,3784,8,NA,NA,94.5364,294.125,10^-162.541,NA,NA,NA,NA,NA,NA,NA,,"[28038, 1599]",0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,116.336,oral swab
2767842,2,2767842,Lactiplantibacillus,,bacteria,FALSE,56.7231,1861,3,NA,NA,95.3222,420.333,10^-104.152,NA,NA,NA,NA,NA,NA,NA,,[1590],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,2.649776345,oral swab
2767353,2,2767353,Lancefieldella,,bacteria,FALSE,271.027,8892,13,NA,NA,92.1049,517.769,10^-255.02,NA,NA,NA,NA,NA,NA,NA,,[1382],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,272.027,oral swab
2759736,2,2759736,Lacticaseibacillus,,bacteria,FALSE,110.733,3633,6,NA,NA,94.3907,357.167,10^-173.802,NA,NA,NA,NA,NA,NA,NA,,"[88233, 1597]",0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,4.416899459,oral swab
2742598,2,2742598,Limosilactobacillus,,bacteria,FALSE,1056.95,34677,41,NA,NA,87.6874,539.902,10^-192.141,NA,NA,NA,NA,NA,NA,NA,,"[2742601, 227943, 227942, 47493, 35787, 1633, 1632, 1613]",0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,4.121752767,oral swab
2529408,2,2529408,Schaalia,,bacteria,FALSE,404.011,13255,17,NA,NA,89.9512,510.176,10^-211.292,NA,NA,NA,NA,NA,NA,NA,,[1660],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,405.011,oral swab
2315418,2,2315418,Sumerlaea,,bacteria,FALSE,123.322,4046,4,NA,NA,85.8808,784.75,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[2250252],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,124.322,oral swab
2094023,2,2094023,Glaesserella,,bacteria,FALSE,19.9643,655,1,NA,NA,84.099,283,10^-119.062,NA,NA,NA,NA,NA,NA,NA,,[738],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,20.9643,oral swab
2093823,2,2093823,Nanosynbacter,,bacteria,FALSE,507.033,16635,23,NA,NA,91.8896,428.826,10^-204.86,NA,NA,NA,NA,NA,NA,NA,,"[2899133, 2572088, 2093824]",0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,93.65889373,oral swab
2040262,2,2040262,Allobranchiibius,,bacteria,FALSE,39.8982,1309,1,NA,NA,99.7199,357,10^-21.7418,NA,NA,NA,NA,NA,NA,NA,,[2904523],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,40.8982,oral swab
1926672,2,1926672,Prevotellamassilia,,bacteria,FALSE,107.076,3513,5,NA,NA,85.7299,378,10^-127.879,NA,NA,NA,NA,NA,NA,NA,,[1926676],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,108.076,oral swab
1920774,2,1920774,Drulisvirus,,viruses,TRUE,23.4695,770,1,NA,NA,96.918,292,10^-174.629,NA,NA,NA,NA,NA,NA,NA,,[2767582],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,24.4695,oral swab
1912216,2,1912216,Cutibacterium,,bacteria,FALSE,1128.82,37035,45,NA,NA,96.4911,656.489,10^-274.703,NA,NA,NA,NA,NA,NA,NA,,[1747],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,-174.5314411,oral swab
1866885,2,1866885,Mycolicibacterium,,bacteria,FALSE,199.156,6534,8,NA,NA,96.711,662,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,"[912594, 1800, 1793]",0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,-1.684730374,oral swab
1860196,2,1860196,Pseudobacter,,bacteria,FALSE,77.9676,2558,4,NA,NA,89.0622,487.25,10^-222.553,NA,NA,NA,NA,NA,NA,NA,,[2045420],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,78.9676,oral swab
1810868,2,1810868,Mycoavidus,,bacteria,FALSE,17.4955,574,1,NA,NA,90.667,375,10^-195.792,NA,NA,NA,NA,NA,NA,NA,,[2840467],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,18.4955,oral swab
1734920,2,1734920,Pseudorhodoplanes,,bacteria,FALSE,123.748,4060,5,NA,NA,90.3464,648.2,10^-302.392,NA,NA,NA,NA,NA,NA,NA,,[1235591],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,-16.05810751,oral swab
1637257,2,1637257,Mageeibacillus,,bacteria,FALSE,23.6219,775,1,NA,NA,97.541,610,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[884684],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,24.6219,oral swab
1538025,2,1538025,Echria,,eukaryota,FALSE,30.998,1017,1,NA,NA,89.966,887,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[1538026],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,31.998,oral swab
1511635,2,1511635,Aquisphaera,,bacteria,FALSE,68.7626,2256,2,NA,NA,86.6945,996,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[406548],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,69.7626,oral swab
1395974,2,1395974,Tardiphaga,,bacteria,FALSE,13.9293,457,1,NA,NA,83.761,234,10^-95.1277,NA,NA,NA,NA,NA,NA,NA,,[2592814],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,-31.5659244,oral swab
1348508,2,1348508,Roseimicrobium,,bacteria,FALSE,217.84,7147,7,NA,NA,96.0659,846.143,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[2711231],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,218.84,oral swab
1331051,2,1331051,Saccharimonas,,bacteria,FALSE,33.3755,1095,1,NA,NA,89.2722,811,10^-180.263,NA,NA,NA,NA,NA,NA,NA,,[1917697],0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,34.3755,oral swab
1164882,2,1164882,Lachnoanaerobaculum,,bacteria,FALSE,210.555,6908,10,NA,NA,88.8137,497.3,10^-175.496,NA,NA,NA,NA,NA,NA,NA,,"[2490855, 617123]",0,RDC_INC_PAN_si_019_775891_taxon_report,PAN019,Standard SISPA,,,14.79775626,oral swab
